"","id","date","elevation_m_asl","site_id","aspect","species","plant_id","fire","traits","value"
"1837","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"no_leaf",5
"1838","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"total_leaf_wet_mass_g",0.4812
"1839","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"total_leaf_dry_mass_g",0.12929
"1840","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"total_leaf_area_cm2",14.509
"1841","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"SLA",112.2205894
"1842","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"leaf_thickness_mm",0.332333333
"1843","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"LDMC",268.6824605
"1844","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"belowground_biomass_g",15.63
"1845","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"aboveground_biomass_g",3.56
"1846","FFG0527","12/13/2023",2200,2,"west","HF",5,0,"ABG_BGB",0.227767115
"1847","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"root_depth_cm",20.4
"1848","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"no_root_scan",5
"1849","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_root_wet_mass_g",0.122
"1850","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_root_dry_mass_g",0.03174
"1851","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_root_length_mm",1908.682086
"1852","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_root_volume_mm3",203.127241
"1853","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"RD",0.339084
"1854","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"BI",0.251482
"1855","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"SRL",60.13491134
"1856","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"RTD",0.156256738
"1857","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"RDMC",260.1639344
"1858","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"no_tuber_scan",NA
"1859","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_tuber_wet_mass_g",NA
"1860","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_tuber_dry_mass_g",NA
"1861","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"reproductive_height_cm",NA
"1862","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"vegetative_height_cm",13.2
"1863","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"no_leaf",5
"1864","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_leaf_wet_mass_g",0.1446
"1865","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_leaf_dry_mass_g",0.04532
"1866","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"total_leaf_area_cm2",10.794
"1867","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"SLA",238.1729921
"1868","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"leaf_thickness_mm",0.139333333
"1869","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"LDMC",313.4163209
"1870","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"belowground_biomass_g",34.25
"1871","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"aboveground_biomass_g",4.85
"1872","FFH9263","12/8/2023",2800,5,"northwest","TT",1,1,"ABG_BGB",0.141605839
"1873","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"root_depth_cm",13
"1874","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"no_root_scan",5
"1875","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_root_wet_mass_g",0.0648
"1876","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_root_dry_mass_g",0.0358
"1877","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_root_length_mm",1170.683785
"1878","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_root_volume_mm3",95.515827
"1879","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"RD",0.292101
"1880","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"BI",0.280178
"1881","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"SRL",32.70066439
"1882","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"RTD",0.374806994
"1883","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"RDMC",552.4691358
"1884","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"no_tuber_scan",NA
"1885","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_tuber_wet_mass_g",NA
"1886","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_tuber_dry_mass_g",NA
"1887","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"reproductive_height_cm",45
"1888","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"vegetative_height_cm",13.5
"1889","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"no_leaf",5
"1890","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_leaf_wet_mass_g",0.411
"1891","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_leaf_dry_mass_g",0.10698
"1892","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"total_leaf_area_cm2",11.601
"1893","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"SLA",108.4408301
"1894","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"leaf_thickness_mm",0.354333333
"1895","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"LDMC",260.2919708
"1896","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"belowground_biomass_g",2.59
"1897","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"aboveground_biomass_g",1.81
"1898","FFK2932","12/13/2023",2200,2,"west","HF",1,1,"ABG_BGB",0.698841699
"1899","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"root_depth_cm",14
"1900","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"no_root_scan",5
"1901","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_root_wet_mass_g",0.043
"1902","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_root_dry_mass_g",0.01903
"1903","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_root_length_mm",1195.081581
"1904","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_root_volume_mm3",69.985116
"1905","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"RD",0.255678
"1906","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"BI",0.326338
"1907","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"SRL",62.79987288
"1908","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"RTD",0.27191496
"1909","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"RDMC",442.5581395
"1910","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"no_tuber_scan",NA
"1911","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_tuber_wet_mass_g",NA
"1912","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_tuber_dry_mass_g",NA
"1913","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"reproductive_height_cm",46.5
"1914","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"vegetative_height_cm",32.5
"1915","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"no_leaf",5
"1916","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_leaf_wet_mass_g",0.8081
"1917","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_leaf_dry_mass_g",0.19192
"1918","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"total_leaf_area_cm2",22.476
"1919","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"SLA",117.1112964
"1920","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"leaf_thickness_mm",0.335666667
"1921","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"LDMC",237.4953595
"1922","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"belowground_biomass_g",10.24
"1923","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"aboveground_biomass_g",6.89
"1924","FFL3841","12/13/2023",2200,2,"west","HF",2,0,"ABG_BGB",0.672851563
"1925","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"root_depth_cm",12.8
"1926","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"no_root_scan",4
"1927","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_root_wet_mass_g",0.0239
"1928","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_root_dry_mass_g",0.00789
"1929","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_root_length_mm",1189.621186
"1930","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_root_volume_mm3",58.421813
"1931","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"RD",0.237189
"1932","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"BI",0.294211
"1933","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"SRL",150.7758157
"1934","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"RTD",0.135052296
"1935","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"RDMC",330.125523
"1936","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"no_tuber_scan",NA
"1937","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_tuber_wet_mass_g",NA
"1938","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_tuber_dry_mass_g",NA
"1939","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"reproductive_height_cm",14
"1940","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"vegetative_height_cm",11.6
"1941","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"no_leaf",4
"1942","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_leaf_wet_mass_g",0.1521
"1943","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_leaf_dry_mass_g",0.04988
"1944","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"total_leaf_area_cm2",12.889
"1945","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"SLA",258.4001604
"1946","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"leaf_thickness_mm",0.267666667
"1947","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"LDMC",327.9421433
"1948","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"belowground_biomass_g",5.34
"1949","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"aboveground_biomass_g",0.087
"1950","FFO5284","12/8/2023",2600,4,"west","TT",5,1,"ABG_BGB",0.016292135
"1951","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"root_depth_cm",17
"1952","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"no_root_scan",5
"1953","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_root_wet_mass_g",0.0572
"1954","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_root_dry_mass_g",0.01827
"1955","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_root_length_mm",1522.145274
"1956","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_root_volume_mm3",127.253429
"1957","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"RD",0.292568
"1958","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"BI",0.406006
"1959","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"SRL",83.31391757
"1960","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"RTD",0.14357177
"1961","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"RDMC",319.4055944
"1962","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"no_tuber_scan",NA
"1963","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_tuber_wet_mass_g",NA
"1964","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_tuber_dry_mass_g",NA
"1965","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"reproductive_height_cm",21.6
"1966","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"vegetative_height_cm",7.1
"1967","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"no_leaf",5
"1968","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_leaf_wet_mass_g",0.4485
"1969","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_leaf_dry_mass_g",0.10985
"1970","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"total_leaf_area_cm2",13.789
"1971","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"SLA",125.5257169
"1972","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"leaf_thickness_mm",0.327333333
"1973","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"LDMC",244.9275362
"1974","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"belowground_biomass_g",6.84
"1975","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"aboveground_biomass_g",11.11
"1976","FFP1160","12/8/2023",2800,5,"northwest","HF",4,1,"ABG_BGB",1.624269006
"1977","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"root_depth_cm",13
"1978","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"no_root_scan",5
"1979","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_root_wet_mass_g",0.0514
"1980","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_root_dry_mass_g",0.03064
"1981","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_root_length_mm",1555.530183
"1982","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_root_volume_mm3",97.701284
"1983","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"RD",0.261556
"1984","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"BI",0.346506
"1985","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"SRL",50.76795636
"1986","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"RTD",0.31360898
"1987","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"RDMC",596.1089494
"1988","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"no_tuber_scan",NA
"1989","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_tuber_wet_mass_g",NA
"1990","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_tuber_dry_mass_g",NA
"1991","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"reproductive_height_cm",31
"1992","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"vegetative_height_cm",11
"1993","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"no_leaf",5
"1994","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_leaf_wet_mass_g",0.6533
"1995","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_leaf_dry_mass_g",0.15607
"1996","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"total_leaf_area_cm2",18.569
"1997","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"SLA",118.9786634
"1998","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"leaf_thickness_mm",0.338666667
"1999","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"LDMC",238.8948416
"2000","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"belowground_biomass_g",21.04
"2001","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"aboveground_biomass_g",6.87
"2002","FFS2715","12/13/2023",2200,2,"west","HF",4,0,"ABG_BGB",0.326520913
"2003","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"root_depth_cm",8
"2004","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"no_root_scan",4
"2005","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_root_wet_mass_g",0.0315
"2006","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_root_dry_mass_g",0.00464
"2007","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_root_length_mm",529.047382
"2008","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_root_volume_mm3",46.559796
"2009","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"RD",0.314897
"2010","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"BI",0.283528
"2011","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"SRL",114.0188323
"2012","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"RTD",0.099656794
"2013","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"RDMC",147.3015873
"2014","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"no_tuber_scan",5
"2015","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_tuber_wet_mass_g",0.2278
"2016","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_tuber_dry_mass_g",0.08481
"2017","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"reproductive_height_cm",38.9
"2018","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"vegetative_height_cm",21.5
"2019","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"no_leaf",1
"2020","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_leaf_wet_mass_g",0.6912
"2021","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_leaf_dry_mass_g",0.11621
"2022","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"total_leaf_area_cm2",12.847
"2023","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"SLA",110.5498666
"2024","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"leaf_thickness_mm",0.548666667
"2025","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"LDMC",168.1278935
"2026","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"belowground_biomass_g",1.19
"2027","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"aboveground_biomass_g",0.68
"2028","FFT9800","12/9/2023",2400,3,"west","SG",2,1,"ABG_BGB",0.571428571
"2029","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"root_depth_cm",15
"2030","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"no_root_scan",5
"2031","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_root_wet_mass_g",0.0742
"2032","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_root_dry_mass_g",0.00934
"2033","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_root_length_mm",965.296483
"2034","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_root_volume_mm3",128.564625
"2035","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"RD",0.375633
"2036","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"BI",0.447531
"2037","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"SRL",103.3508012
"2038","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"RTD",0.072648289
"2039","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"RDMC",125.8760108
"2040","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"no_tuber_scan",5
"2041","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_tuber_wet_mass_g",0.3228
"2042","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_tuber_dry_mass_g",0.06723
"2043","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"reproductive_height_cm",37
"2044","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"vegetative_height_cm",22.2
"2045","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"no_leaf",1
"2046","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_leaf_wet_mass_g",1.0568
"2047","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_leaf_dry_mass_g",0.1702
"2048","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"total_leaf_area_cm2",18.747
"2049","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"SLA",110.146886
"2050","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"leaf_thickness_mm",0.733333333
"2051","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"LDMC",161.0522332
"2052","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"belowground_biomass_g",1.79
"2053","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"aboveground_biomass_g",0.89
"2054","FFU7165","12/9/2023",2400,3,"west","SG",1,1,"ABG_BGB",0.497206704
"2055","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"root_depth_cm",12
"2056","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"no_root_scan",5
"2057","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_root_wet_mass_g",0.0465
"2058","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_root_dry_mass_g",0.01905
"2059","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_root_length_mm",1177.021662
"2060","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_root_volume_mm3",66.595081
"2061","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"RD",0.252332
"2062","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"BI",0.286316
"2063","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"SRL",61.78591402
"2064","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"RTD",0.286057164
"2065","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"RDMC",409.6774194
"2066","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"no_tuber_scan",NA
"2067","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_tuber_wet_mass_g",NA
"2068","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_tuber_dry_mass_g",NA
"2069","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"reproductive_height_cm",44.3
"2070","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"vegetative_height_cm",23
"2071","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"no_leaf",5
"2072","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_leaf_wet_mass_g",0.686
"2073","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_leaf_dry_mass_g",0.18022
"2074","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"total_leaf_area_cm2",17.963
"2075","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"SLA",99.67262235
"2076","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"leaf_thickness_mm",0.354
"2077","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"LDMC",262.7113703
"2078","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"belowground_biomass_g",6.89
"2079","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"aboveground_biomass_g",5.41
"2080","FFW6775","12/13/2023",2200,2,"west","HF",3,0,"ABG_BGB",0.785195936
"2081","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"root_depth_cm",23
"2082","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"no_root_scan",5
"2083","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_root_wet_mass_g",0.0747
"2084","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_root_dry_mass_g",0.02463
"2085","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_root_length_mm",1685.012395
"2086","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_root_volume_mm3",166.889415
"2087","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"RD",0.319616
"2088","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"BI",0.368543
"2089","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"SRL",68.41300832
"2090","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"RTD",0.147582757
"2091","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"RDMC",329.7188755
"2092","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"no_tuber_scan",NA
"2093","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_tuber_wet_mass_g",NA
"2094","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_tuber_dry_mass_g",NA
"2095","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"reproductive_height_cm",18.6
"2096","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"vegetative_height_cm",10.8
"2097","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"no_leaf",5
"2098","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_leaf_wet_mass_g",0.4311
"2099","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_leaf_dry_mass_g",0.10177
"2100","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"total_leaf_area_cm2",15.554
"2101","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"SLA",152.8348236
"2102","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"leaf_thickness_mm",0.361
"2103","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"LDMC",236.0705173
"2104","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"belowground_biomass_g",12.64
"2105","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"aboveground_biomass_g",6.2
"2106","FFX9242","12/8/2023",2800,5,"northwest","HF",3,1,"ABG_BGB",0.490506329
"2107","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"root_depth_cm",16
"2108","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"no_root_scan",5
"2109","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_root_wet_mass_g",0.0801
"2110","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_root_dry_mass_g",0.02
"2111","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_root_length_mm",2294.106374
"2112","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_root_volume_mm3",136.758801
"2113","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"RD",0.252074
"2114","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"BI",0.420207
"2115","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"SRL",114.7053187
"2116","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"RTD",0.146242873
"2117","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"RDMC",249.6878901
"2118","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"no_tuber_scan",NA
"2119","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_tuber_wet_mass_g",NA
"2120","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_tuber_dry_mass_g",NA
"2121","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"reproductive_height_cm",30.2
"2122","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"vegetative_height_cm",10
"2123","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"no_leaf",5
"2124","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_leaf_wet_mass_g",0.235
"2125","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_leaf_dry_mass_g",0.08155
"2126","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"total_leaf_area_cm2",13.813
"2127","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"SLA",169.380748
"2128","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"leaf_thickness_mm",0.179333333
"2129","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"LDMC",347.0212766
"2130","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"belowground_biomass_g",11.83
"2131","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"aboveground_biomass_g",1.62
"2132","FFY6725","12/8/2023",2600,4,"west","EC",4,0,"ABG_BGB",0.136939983
"2133","FGA6390","12/9/2023",2400,3,"west","EC",3,1,"root_depth_cm",13
"2134","FGA6390","12/9/2023",2400,3,"west","EC",3,1,"no_root_scan",5
