id,date,aspect,site_id,elevation_m_asl,plant_id,species,traits,value,unit
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,bi,0.360544,count mm-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,srl,81.67355470852019,m g-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,rtd,0.24567975005592518,g cm-3
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,rdmc,400.5988023952096,mg g-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,tuber_wet_mass,NA,g
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,tuber_dry_mass,NA,g
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,reproductive_height,37,cm
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,veg_height,20,cm
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,no_leaves,5,NA
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,leaf_wet_mass,0.4812,g
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,leaf_dry_mass,0.12929,g
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,leaf_area,14.509,cm2
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,sla,112.22058937272799,cm2 g-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,leaf_thickness,0.3323333333333333,mm
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,ldmc,0.2686824605153782,g g-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,bgb_agb,4.390449438202247,g g-1
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,aboveground_biomass,3.56,g
FFG0527,12/13/2023,west,2,2200,5,Harpochloa falx,belowground_biomass,15.63,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,root_depth,20.4,cm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,no_root_scan,5,count
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,root_wet_mass,0.122,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,root_dry_mass,0.03174,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,total_root_length,1908.682086,cm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,total_root_volume,203.127241,mm3
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,rd,0.339084,mm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,bi,0.251482,count mm-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,srl,60.134911342155014,m g-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,rtd,0.15625673761797412,g cm-3
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,rdmc,260.1639344262295,mg g-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,tuber_wet_mass,NA,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,tuber_dry_mass,NA,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,reproductive_height,NA,cm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,veg_height,13.2,cm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,no_leaves,5,NA
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,leaf_wet_mass,0.1446,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,leaf_dry_mass,0.04532,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,leaf_area,10.794,cm2
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,sla,238.1729920564872,cm2 g-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,leaf_thickness,0.13933333333333334,mm
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,ldmc,0.31341632088520055,g g-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,bgb_agb,7.0618556701030935,g g-1
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,aboveground_biomass,4.85,g
FFH9263,12/08/2023,northwest,5,2800,1,Themeda triandra,belowground_biomass,34.25,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,root_depth,13,cm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,no_root_scan,5,count
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,root_wet_mass,0.0648,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,root_dry_mass,0.0358,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,total_root_length,1170.683785,cm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,total_root_volume,95.515827,mm3
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,rd,0.292101,mm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,bi,0.280178,count mm-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,srl,32.700664385474866,m g-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,rtd,0.37480699402832995,g cm-3
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,rdmc,552.4691358024692,mg g-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,tuber_wet_mass,NA,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,tuber_dry_mass,NA,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,reproductive_height,45,cm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,veg_height,13.5,cm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,no_leaves,5,NA
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,leaf_wet_mass,0.411,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,leaf_dry_mass,0.10698,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,leaf_area,11.601,cm2
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,sla,108.44083006169377,cm2 g-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,leaf_thickness,0.35433333333333333,mm
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,ldmc,0.2602919708029197,g g-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,bgb_agb,1.4309392265193368,g g-1
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,aboveground_biomass,1.81,g
FFK2932,12/13/2023,west,2,2200,1,Harpochloa falx,belowground_biomass,2.59,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,root_depth,14,cm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,no_root_scan,5,count
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,root_wet_mass,0.043,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,root_dry_mass,0.01903,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,total_root_length,1195.081581,cm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,total_root_volume,69.985116,mm3
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,rd,0.255678,mm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,bi,0.326338,count mm-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,srl,62.79987288491855,m g-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,rtd,0.2719149597465838,g cm-3
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,rdmc,442.5581395348837,mg g-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,tuber_wet_mass,NA,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,tuber_dry_mass,NA,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,reproductive_height,46.5,cm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,veg_height,32.5,cm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,no_leaves,5,NA
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,leaf_wet_mass,0.8081,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,leaf_dry_mass,0.19192,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,leaf_area,22.476,cm2
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,sla,117.11129637348894,cm2 g-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,leaf_thickness,0.33566666666666667,mm
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,ldmc,0.23749535948521222,g g-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,bgb_agb,1.486211901306241,g g-1
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,aboveground_biomass,6.89,g
FFL3841,12/13/2023,west,2,2200,2,Harpochloa falx,belowground_biomass,10.24,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,root_depth,12.8,cm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,no_root_scan,4,count
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,root_wet_mass,0.0239,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,root_dry_mass,0.00789,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,total_root_length,1189.621186,cm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,total_root_volume,58.421813,mm3
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,rd,0.237189,mm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,bi,0.294211,count mm-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,srl,150.77581571609636,m g-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,rtd,0.13505229630583357,g cm-3
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,rdmc,330.12552301255226,mg g-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,tuber_wet_mass,NA,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,tuber_dry_mass,NA,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,reproductive_height,14,cm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,veg_height,11.6,cm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,no_leaves,4,NA
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,leaf_wet_mass,0.1521,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,leaf_dry_mass,0.04988,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,leaf_area,12.889,cm2
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,sla,258.4001603849238,cm2 g-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,leaf_thickness,0.26766666666666666,mm
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,ldmc,0.3279421433267587,g g-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,bgb_agb,61.37931034482759,g g-1
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,aboveground_biomass,0.087,g
FFO5284,12/08/2023,west,4,2600,5,Themeda triandra,belowground_biomass,5.34,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,root_depth,17,cm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,no_root_scan,5,count
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,root_wet_mass,0.0572,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,root_dry_mass,0.01827,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,total_root_length,1522.145274,cm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,total_root_volume,127.253429,mm3
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,rd,0.292568,mm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,bi,0.406006,count mm-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,srl,83.31391756978654,m g-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,rtd,0.14357176968488605,g cm-3
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,rdmc,319.40559440559446,mg g-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,tuber_wet_mass,NA,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,tuber_dry_mass,NA,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,reproductive_height,21.6,cm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,veg_height,7.1,cm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,no_leaves,5,NA
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,leaf_wet_mass,0.4485,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,leaf_dry_mass,0.10985,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,leaf_area,13.789,cm2
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,sla,125.52571688666363,cm2 g-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,leaf_thickness,0.3273333333333333,mm
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,ldmc,0.24492753623188407,g g-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,bgb_agb,0.6156615661566157,g g-1
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,aboveground_biomass,11.11,g
FFP1160,12/08/2023,northwest,5,2800,4,Harpochloa falx,belowground_biomass,6.84,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,root_depth,13,cm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,no_root_scan,5,count
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,root_wet_mass,0.0514,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,root_dry_mass,0.03064,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,total_root_length,1555.530183,cm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,total_root_volume,97.701284,mm3
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,rd,0.261556,mm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,bi,0.346506,count mm-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,srl,50.76795636422977,m g-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,rtd,0.3136089797960076,g cm-3
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,rdmc,596.1089494163424,mg g-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,tuber_wet_mass,NA,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,tuber_dry_mass,NA,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,reproductive_height,31,cm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,veg_height,11,cm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,no_leaves,5,NA
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,leaf_wet_mass,0.6533,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,leaf_dry_mass,0.15607,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,leaf_area,18.569,cm2
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,sla,118.97866342026015,cm2 g-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,leaf_thickness,0.33866666666666667,mm
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,ldmc,0.23889484157354965,g g-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,bgb_agb,3.0625909752547305,g g-1
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,aboveground_biomass,6.87,g
FFS2715,12/13/2023,west,2,2200,4,Harpochloa falx,belowground_biomass,21.04,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,root_depth,8,cm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,no_root_scan,4,count
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,root_wet_mass,0.0315,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,root_dry_mass,0.00464,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,total_root_length,529.047382,cm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,total_root_volume,46.559796,mm3
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,rd,0.314897,mm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,bi,0.283528,count mm-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,srl,114.01883232758621,m g-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,rtd,0.09965679402890855,g cm-3
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,rdmc,147.3015873015873,mg g-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,tuber_wet_mass,0.2278,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,tuber_dry_mass,0.08481,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,reproductive_height,38.9,cm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,veg_height,21.5,cm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,no_leaves,1,NA
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,leaf_wet_mass,0.6912,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,leaf_dry_mass,0.11621,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,leaf_area,12.847,cm2
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,sla,110.54986662077275,cm2 g-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,leaf_thickness,0.5486666666666666,mm
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,ldmc,0.1681278935185185,g g-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,bgb_agb,1.7499999999999998,g g-1
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,aboveground_biomass,0.68,g
FFT9800,12/09/2023,west,3,2400,2,Senecio glaberrimus,belowground_biomass,1.19,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,root_depth,15,cm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,no_root_scan,5,count
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,root_wet_mass,0.0742,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,root_dry_mass,0.00934,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,total_root_length,965.296483,cm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,total_root_volume,128.564625,mm3
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,rd,0.375633,mm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,bi,0.447531,count mm-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,srl,103.3508011777302,m g-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,rtd,0.07264828874972411,g cm-3
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,rdmc,125.87601078167116,mg g-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,tuber_wet_mass,0.3228,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,tuber_dry_mass,0.06723,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,reproductive_height,37,cm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,veg_height,22.2,cm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,no_leaves,1,NA
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,leaf_wet_mass,1.0568,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,leaf_dry_mass,0.1702,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,leaf_area,18.747,cm2
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,sla,110.14688601645123,cm2 g-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,leaf_thickness,0.7333333333333333,mm
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,ldmc,0.16105223315669948,g g-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,bgb_agb,2.0112359550561796,g g-1
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,aboveground_biomass,0.89,g
FFU7165,12/09/2023,west,3,2400,1,Senecio glaberrimus,belowground_biomass,1.79,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,root_depth,12,cm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,no_root_scan,5,count
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,root_wet_mass,0.0465,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,root_dry_mass,0.01905,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,total_root_length,1177.021662,cm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,total_root_volume,66.595081,mm3
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,rd,0.252332,mm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,bi,0.286316,count mm-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,srl,61.78591401574803,m g-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,rtd,0.28605716389172947,g cm-3
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,rdmc,409.6774193548387,mg g-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,tuber_wet_mass,NA,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,tuber_dry_mass,NA,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,reproductive_height,44.3,cm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,veg_height,23,cm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,no_leaves,5,NA
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,leaf_wet_mass,0.686,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,leaf_dry_mass,0.18022,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,leaf_area,17.963,cm2
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,sla,99.67262235046056,cm2 g-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,leaf_thickness,0.354,mm
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,ldmc,0.26271137026239066,g g-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,bgb_agb,1.2735674676524953,g g-1
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,aboveground_biomass,5.41,g
FFW6775,12/13/2023,west,2,2200,3,Harpochloa falx,belowground_biomass,6.89,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,root_depth,23,cm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,no_root_scan,5,count
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,root_wet_mass,0.0747,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,root_dry_mass,0.02463,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,total_root_length,1685.012395,cm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,total_root_volume,166.889415,mm3
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,rd,0.319616,mm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,bi,0.368543,count mm-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,srl,68.4130083231831,m g-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,rtd,0.14758275712093544,g cm-3
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,rdmc,329.718875502008,mg g-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,tuber_wet_mass,NA,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,tuber_dry_mass,NA,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,reproductive_height,18.6,cm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,veg_height,10.8,cm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,no_leaves,5,NA
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,leaf_wet_mass,0.4311,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,leaf_dry_mass,0.10177,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,leaf_area,15.554,cm2
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,sla,152.8348236218925,cm2 g-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,leaf_thickness,0.361,mm
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,ldmc,0.23607051728137324,g g-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,bgb_agb,2.0387096774193547,g g-1
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,aboveground_biomass,6.2,g
FFX9242,12/08/2023,northwest,5,2800,3,Harpochloa falx,belowground_biomass,12.64,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,root_depth,16,cm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,no_root_scan,5,count
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,root_wet_mass,0.0801,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,root_dry_mass,0.02,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,total_root_length,2294.106374,cm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,total_root_volume,136.758801,mm3
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,rd,0.252074,mm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,bi,0.420207,count mm-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,srl,114.7053187,m g-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,rtd,0.14624287324660004,g cm-3
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,rdmc,249.68789013732834,mg g-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,tuber_wet_mass,NA,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,tuber_dry_mass,NA,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,reproductive_height,30.2,cm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,veg_height,10,cm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,no_leaves,5,NA
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,leaf_wet_mass,0.235,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,leaf_dry_mass,0.08155,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,leaf_area,13.813,cm2
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,sla,169.38074800735745,cm2 g-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,leaf_thickness,0.17933333333333334,mm
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,ldmc,0.34702127659574467,g g-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,bgb_agb,7.302469135802468,g g-1
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,aboveground_biomass,1.62,g
FFY6725,12/08/2023,west,4,2600,4,Eragrostis capensis,belowground_biomass,11.83,g
FGA6390,12/09/2023,west,3,2400,3,Eragrostis capensis,root_depth,13,cm
FGA6390,12/09/2023,west,3,2400,3,Eragrostis capensis,no_root_scan,5,count
FGA6390,12/09/2023,west,3,2400,3,Eragrostis capensis,root_wet_mass,0.1072,g
