id,date,elevation_m_asl,site_id,aspect,species,plant_id,fire,aboveground_biomass_g,traits,value
FFO5284,12/08/2023,2600,4,west,Themeda triandra,5,1,0.087,agb_bgb,0.016292134831460674
FFO5284,12/08/2023,2600,4,west,Themeda triandra,5,1,0.087,belowground_biomass_g,5.34
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,root_depth_cm,17
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,no_root_scan,5
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_root_wet_mass_g,0.0572
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_root_dry_mass_g,0.01827
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_root_length_mm,1522.145274
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_root_volume_mm3,127.253429
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,rd_mm,0.292568
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,bi_branches_mm,0.406006
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,srl_m_g,83.31391756978654
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,rtd_g_cm3,0.14357176968488605
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,rdmc_mg_g,319.40559440559446
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,no_tuber_scan,NA
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_tuber_wet_mass_g,NA
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_tuber_dry_mass_g,NA
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,reproductive_height_cm,21.6
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,veg_height_cm,7.1
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,no_leaf,5
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_leaf_wet_mass_g,0.4485
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_leaf_dry_mass_g,0.10985
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,leaf_thick_1_mm,0.345
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,leaf_thick_2_mm,0.336
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,leaf_thick_3_mm,0.301
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,total_leaf_area_cm2,13.789
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,sla_cm2_g,125.52571688666363
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,lt_mean_mm,0.3273333333333333
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,ldmc_g_g,0.24492753623188407
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,agb_bgb,1.6242690058479532
FFP1160,12/08/2023,2800,5,northwest,Harpochloa falx,4,1,11.11,belowground_biomass_g,6.84
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,root_depth_cm,13
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,no_root_scan,5
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_root_wet_mass_g,0.0514
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_root_dry_mass_g,0.03064
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_root_length_mm,1555.530183
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_root_volume_mm3,97.701284
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,rd_mm,0.261556
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,bi_branches_mm,0.346506
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,srl_m_g,50.76795636422977
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,rtd_g_cm3,0.3136089797960076
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,rdmc_mg_g,596.1089494163424
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,no_tuber_scan,NA
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_tuber_wet_mass_g,NA
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_tuber_dry_mass_g,NA
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,reproductive_height_cm,31
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,veg_height_cm,11
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,no_leaf,5
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_leaf_wet_mass_g,0.6533
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_leaf_dry_mass_g,0.15607
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,leaf_thick_1_mm,0.32
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,leaf_thick_2_mm,0.361
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,leaf_thick_3_mm,0.335
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,total_leaf_area_cm2,18.569
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,sla_cm2_g,118.97866342026015
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,lt_mean_mm,0.33866666666666667
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,ldmc_g_g,0.23889484157354965
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,agb_bgb,0.3265209125475285
FFS2715,12/13/2023,2200,2,west,Harpochloa falx,4,NA,6.87,belowground_biomass_g,21.04
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,root_depth_cm,8
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,no_root_scan,4
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_root_wet_mass_g,0.0315
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_root_dry_mass_g,0.00464
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_root_length_mm,529.047382
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_root_volume_mm3,46.559796
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,rd_mm,0.314897
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,bi_branches_mm,0.283528
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,srl_m_g,114.01883232758621
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,rtd_g_cm3,0.09965679402890855
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,rdmc_mg_g,147.3015873015873
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,no_tuber_scan,5
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_tuber_wet_mass_g,0.2278
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_tuber_dry_mass_g,0.08481
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,reproductive_height_cm,38.9
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,veg_height_cm,21.5
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,no_leaf,1
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_leaf_wet_mass_g,0.6912
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_leaf_dry_mass_g,0.11621
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,leaf_thick_1_mm,0.521
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,leaf_thick_2_mm,0.592
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,leaf_thick_3_mm,0.533
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,total_leaf_area_cm2,12.847
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,sla_cm2_g,110.54986662077275
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,lt_mean_mm,0.5486666666666666
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,ldmc_g_g,0.1681278935185185
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,agb_bgb,0.5714285714285715
FFT9800,12/09/2023,2400,3,west,Senecio glaberrimus,2,1,0.68,belowground_biomass_g,1.19
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,root_depth_cm,15
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,no_root_scan,5
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_root_wet_mass_g,0.0742
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_root_dry_mass_g,0.00934
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_root_length_mm,965.296483
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_root_volume_mm3,128.564625
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,rd_mm,0.375633
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,bi_branches_mm,0.447531
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,srl_m_g,103.3508011777302
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,rtd_g_cm3,0.07264828874972411
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,rdmc_mg_g,125.87601078167116
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,no_tuber_scan,5
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_tuber_wet_mass_g,0.3228
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_tuber_dry_mass_g,0.06723
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,reproductive_height_cm,37
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,veg_height_cm,22.2
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,no_leaf,1
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_leaf_wet_mass_g,1.0568
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_leaf_dry_mass_g,0.1702
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,leaf_thick_1_mm,0.712
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,leaf_thick_2_mm,0.694
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,leaf_thick_3_mm,0.794
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,total_leaf_area_cm2,18.747
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,sla_cm2_g,110.14688601645123
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,lt_mean_mm,0.7333333333333333
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,ldmc_g_g,0.16105223315669948
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,agb_bgb,0.4972067039106145
FFU7165,12/09/2023,2400,3,west,Senecio glaberrimus,1,1,0.89,belowground_biomass_g,1.79
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,root_depth_cm,12
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,no_root_scan,5
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_root_wet_mass_g,0.0465
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_root_dry_mass_g,0.01905
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_root_length_mm,1177.021662
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_root_volume_mm3,66.595081
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,rd_mm,0.252332
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,bi_branches_mm,0.286316
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,srl_m_g,61.78591401574803
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,rtd_g_cm3,0.28605716389172947
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,rdmc_mg_g,409.6774193548387
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,no_tuber_scan,NA
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_tuber_wet_mass_g,NA
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_tuber_dry_mass_g,NA
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,reproductive_height_cm,44.3
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,veg_height_cm,23
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,no_leaf,5
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_leaf_wet_mass_g,0.686
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_leaf_dry_mass_g,0.18022
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,leaf_thick_1_mm,0.362
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,leaf_thick_2_mm,0.368
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,leaf_thick_3_mm,0.332
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,total_leaf_area_cm2,17.963
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,sla_cm2_g,99.67262235046056
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,lt_mean_mm,0.354
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,ldmc_g_g,0.26271137026239066
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,agb_bgb,0.7851959361393325
FFW6775,12/13/2023,2200,2,west,Harpochloa falx,3,NA,5.41,belowground_biomass_g,6.89
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,root_depth_cm,23
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,no_root_scan,5
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_root_wet_mass_g,0.0747
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_root_dry_mass_g,0.02463
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_root_length_mm,1685.012395
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_root_volume_mm3,166.889415
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,rd_mm,0.319616
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,bi_branches_mm,0.368543
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,srl_m_g,68.4130083231831
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,rtd_g_cm3,0.14758275712093544
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,rdmc_mg_g,329.718875502008
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,no_tuber_scan,NA
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_tuber_wet_mass_g,NA
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_tuber_dry_mass_g,NA
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,reproductive_height_cm,18.6
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,veg_height_cm,10.8
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,no_leaf,5
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_leaf_wet_mass_g,0.4311
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_leaf_dry_mass_g,0.10177
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,leaf_thick_1_mm,0.37
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,leaf_thick_2_mm,0.337
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,leaf_thick_3_mm,0.376
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,total_leaf_area_cm2,15.554
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,sla_cm2_g,152.8348236218925
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,lt_mean_mm,0.361
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,ldmc_g_g,0.23607051728137324
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,agb_bgb,0.49050632911392406
FFX9242,12/08/2023,2800,5,northwest,Harpochloa falx,3,1,6.2,belowground_biomass_g,12.64
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,root_depth_cm,16
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,no_root_scan,5
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_root_wet_mass_g,0.0801
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_root_dry_mass_g,0.02
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_root_length_mm,2294.106374
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_root_volume_mm3,136.758801
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,rd_mm,0.252074
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,bi_branches_mm,0.420207
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,srl_m_g,114.7053187
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,rtd_g_cm3,0.14624287324660004
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,rdmc_mg_g,249.68789013732834
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,no_tuber_scan,NA
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_tuber_wet_mass_g,NA
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_tuber_dry_mass_g,NA
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,reproductive_height_cm,30.2
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,veg_height_cm,10
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,no_leaf,5
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_leaf_wet_mass_g,0.235
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_leaf_dry_mass_g,0.08155
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,leaf_thick_1_mm,0.17
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,leaf_thick_2_mm,0.182
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,leaf_thick_3_mm,0.186
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,total_leaf_area_cm2,13.813
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,sla_cm2_g,169.38074800735745
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,lt_mean_mm,0.17933333333333334
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,ldmc_g_g,0.34702127659574467
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,agb_bgb,0.13693998309382927
FFY6725,12/08/2023,2600,4,west,Eragrostis capensis,4,NA,1.62,belowground_biomass_g,11.83
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,root_depth_cm,13
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,no_root_scan,5
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_root_wet_mass_g,0.1072
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_root_dry_mass_g,0.03386
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_root_length_mm,1569.506216
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_root_volume_mm3,216.528368
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,rd_mm,0.357461
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,bi_branches_mm,0.523094
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,srl_m_g,46.35281204961606
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,rtd_g_cm3,0.15637673858974452
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,rdmc_mg_g,315.85820895522386
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,no_tuber_scan,NA
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_tuber_wet_mass_g,NA
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_tuber_dry_mass_g,NA
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,reproductive_height_cm,27.7
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,veg_height_cm,9.9
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,no_leaf,5
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_leaf_wet_mass_g,0.1708
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_leaf_dry_mass_g,0.05967
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,leaf_thick_1_mm,0.175
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,leaf_thick_2_mm,0.167
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,leaf_thick_3_mm,0.164
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,total_leaf_area_cm2,11.079
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,sla_cm2_g,185.6711915535445
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,lt_mean_mm,0.16866666666666666
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,ldmc_g_g,0.3493559718969555
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,agb_bgb,0.1662315056570931
FGA6390,12/09/2023,2400,3,west,Eragrostis capensis,3,1,1.91,belowground_biomass_g,11.49
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,root_depth_cm,14
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,no_root_scan,5
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_root_wet_mass_g,0.0508
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_root_dry_mass_g,0.0168
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_root_length_mm,622.612484
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_root_volume_mm3,74.495702
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,rd_mm,0.326287
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,bi_branches_mm,0.430444
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,srl_m_g,37.06026690476191
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,rtd_g_cm3,0.22551636603142555
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,rdmc_mg_g,330.70866141732284
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,no_tuber_scan,NA
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_tuber_wet_mass_g,NA
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_tuber_dry_mass_g,NA
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,reproductive_height_cm,25.1
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,veg_height_cm,13.6
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,no_leaf,5
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_leaf_wet_mass_g,0.1497
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_leaf_dry_mass_g,0.04887
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,leaf_thick_1_mm,0.195
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,leaf_thick_2_mm,0.188
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,leaf_thick_3_mm,0.162
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,total_leaf_area_cm2,8.502
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,sla_cm2_g,173.9717618170657
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,lt_mean_mm,0.18166666666666667
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,ldmc_g_g,0.32645290581162323
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,agb_bgb,0.05656565656565657
FGB1616,12/09/2023,2400,3,west,Eragrostis capensis,5,1,0.28,belowground_biomass_g,4.95
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,root_depth_cm,9.5
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,no_root_scan,5
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,total_root_wet_mass_g,0.0375
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,total_root_dry_mass_g,0.01344
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,total_root_length_mm,994.078895
FGC0245,12/09/2023,2400,3,west,Helichrysum pallidum,4,1,0.88,total_root_volume_mm3,71.329736
